checkTime,arrivalTime,price
2014-6-29 10:2,2014-07-14,3685
2014-6-9 16:1,2014-07-12,3585
2014-6-9 16:1,2014-07-13,2509
2014-5-30 10:2,2014-07-11,2506
2014-6-29 16:1,2014-07-14,4363
2014-6-9 22:1,2014-07-09,2072
2014-6-9 22:1,2014-07-10,2244
2014-6-29 22:1,2014-07-14,4363
2014-6-9 22:1,2014-07-12,3585
2014-6-9 22:1,2014-07-13,2506
2014-5-30 16:1,2014-07-08,2241
2014-6-30 4:1,2014-07-14,4363
2014-6-10 4:1,2014-07-09,2072
2014-6-10 4:1,2014-07-10,2244
2014-6-30 10:2,2014-07-14,4363
2014-6-10 4:1,2014-07-12,3585
2014-6-10 4:1,2014-07-13,2506
2014-5-30 16:1,2014-07-11,2506
2014-6-30 16:1,2014-07-14,4363
2014-6-10 10:2,2014-07-09,2072
2014-6-10 10:2,2014-07-10,2244
2014-6-30 22:1,2014-07-14,4363
2014-6-10 10:2,2014-07-12,3585
2014-6-10 10:2,2014-07-13,2506
2014-5-30 22:1,2014-07-08,2241
2014-7-1 4:1,2014-07-14,4363
2014-6-10 16:1,2014-07-09,2072
2014-6-10 16:1,2014-07-10,2244
2014-7-1 10:2,2014-07-14,5158
2014-6-10 16:1,2014-07-12,3585
2014-6-10 16:1,2014-07-13,2506
2014-5-30 22:1,2014-07-11,2506
2014-7-1 16:1,2014-07-14,5158
2014-6-10 22:1,2014-07-09,2072
2014-6-10 22:1,2014-07-10,2244
2014-7-1 22:1,2014-07-14,5158
2014-6-10 22:1,2014-07-12,3585
2014-6-10 22:1,2014-07-13,2506
2014-5-31 4:1,2014-07-08,2241
2014-7-2 4:1,2014-07-14,5158
2014-6-11 4:1,2014-07-09,2072
2014-6-11 4:1,2014-07-10,2244
2014-7-2 10:2,2014-07-14,5158
2014-6-11 4:1,2014-07-12,3585
2014-6-11 4:1,2014-07-13,2506
2014-5-31 4:1,2014-07-11,2506
2014-7-2 16:1,2014-07-14,5158
2014-6-11 10:2,2014-07-09,2069
2014-6-11 10:2,2014-07-10,2241
2014-7-2 22:1,2014-07-14,5158
2014-6-11 10:2,2014-07-12,3585
2014-6-11 10:2,2014-07-13,2506
2014-5-31 10:2,2014-07-08,2241
2014-7-3 4:1,2014-07-14,5158
2014-6-11 16:1,2014-07-09,2069
2014-6-11 16:1,2014-07-10,2241
2014-7-3 10:2,2014-07-14,5158
2014-6-11 16:1,2014-07-12,3585
2014-6-11 16:1,2014-07-13,2506
2014-5-31 10:2,2014-07-11,2506
2014-7-3 16:1,2014-07-14,3684
2014-6-11 22:1,2014-07-09,2069
2014-6-11 22:1,2014-07-10,2241
2014-7-3 22:1,2014-07-14,3684
2014-6-11 22:1,2014-07-12,3585
2014-6-11 22:1,2014-07-13,2506
2014-5-31 16:1,2014-07-08,2241
2014-7-4 4:1,2014-07-14,3684
2014-6-12 4:1,2014-07-09,2069
2014-6-12 4:1,2014-07-10,2241
2014-7-4 10:2,2014-07-14,5158
2014-6-12 4:1,2014-07-12,3585
2014-6-12 4:1,2014-07-13,2506
2014-5-31 16:1,2014-07-11,2506
2014-7-4 16:1,2014-07-14,5158
2014-6-12 10:2,2014-07-09,2069
2014-6-12 10:2,2014-07-10,2241
2014-7-4 22:1,2014-07-14,5158
2014-6-12 10:2,2014-07-12,3585
2014-6-12 10:2,2014-07-13,2506
2014-5-31 22:1,2014-07-08,2241
2014-7-5 4:1,2014-07-14,5158
2014-6-12 16:1,2014-07-09,2069
2014-6-12 16:1,2014-07-10,2241
2014-7-5 10:2,2014-07-14,5158
2014-6-12 16:1,2014-07-12,3585
2014-6-12 16:1,2014-07-13,2506
2014-5-31 22:1,2014-07-11,2506
2014-7-5 16:1,2014-07-14,5158
2014-6-12 22:1,2014-07-09,2069
2014-6-12 22:1,2014-07-10,2241
2014-7-5 22:1,2014-07-14,5158
2014-6-12 22:1,2014-07-12,3585
2014-6-12 22:1,2014-07-13,2506
2014-6-1 4:1,2014-07-08,2241
2014-7-6 4:1,2014-07-14,5158
2014-6-13 4:1,2014-07-09,2069
2014-6-13 4:1,2014-07-10,2241
